000000 0.200 0.301350 0.498750
000500 0.702 0.187175 0.111175
001000 0.753 0.166100 0.081250
001500 0.759 0.134300 0.106800
002000 0.609 0.242200 0.148650
002500 0.747 0.165800 0.087225
003000 0.725 0.170500 0.104500
003500 0.700 0.173725 0.126550
004000 0.748 0.148425 0.103200
004500 0.611 0.281975 0.107050
005000 0.691 0.140650 0.168525
005500 0.686 0.212600 0.101025
006000 0.658 0.164900 0.177475
006500 0.690 0.215300 0.095075
007000 0.750 0.145325 0.104725
007500 0.715 0.173450 0.111825
008000 0.689 0.202025 0.109450
008500 0.771 0.152175 0.076800
009000 0.789 0.117375 0.093900
009500 0.664 0.165975 0.170000
010000 0.707 0.183125 0.109525
